x	 prey 	 predator
86.2445	4.90545	10.7505
86.2499	4.82139	10.7555
86.2553	4.73819	10.76
86.2608	4.65585	10.7641
86.2663	4.57436	10.7678
86.2718	4.49371	10.771
86.2774	4.41388	10.7737
86.283	4.33487	10.776
86.2887	4.25666	10.7778
86.2944	4.17925	10.7791
86.3002	4.10263	10.78
86.306	4.02678	10.7804
86.3118	3.95171	10.7803
86.3178	3.8774	10.7798
86.3237	3.80384	10.7787
86.3297	3.73104	10.7772
86.3358	3.65897	10.7752
86.3419	3.58764	10.7727
86.3481	3.51704	10.7698
86.3544	3.44717	10.7663
86.3607	3.37801	10.7623
86.3671	3.30956	10.7578
86.3736	3.24182	10.7527
86.3801	3.17478	10.7472
86.3867	3.10844	10.7411
86.3934	3.04279	10.7344
86.4001	2.97783	10.7272
86.407	2.91356	10.7195
86.4139	2.84997	10.7112
86.4209	2.78705	10.7023
86.428	2.72481	10.6929
86.4352	2.66324	10.6828
86.4425	2.60234	10.6722
86.4499	2.54211	10.6609
86.4574	2.48254	10.649
86.465	2.42363	10.6365
86.4728	2.36538	10.6233
86.4806	2.30779	10.6095
86.4885	2.25086	10.595
86.4966	2.19458	10.5797
86.5048	2.13895	10.5638
86.5132	2.08397	10.5472
86.5216	2.02965	10.5298
86.5303	1.97598	10.5117
86.539	1.92296	10.4928
86.548	1.87058	10.4731
86.5571	1.81886	10.4526
86.5663	1.76778	10.4313
86.5758	1.71736	10.4091
86.5854	1.66758	10.386
86.5952	1.61846	10.362
86.6052	1.56999	10.3371
86.6154	1.52216	10.3112
86.6258	1.475	10.2844
86.6365	1.42848	10.2565
86.6474	1.38262	10.2275
86.6585	1.33742	10.1975
86.6699	1.29288	10.1664
86.6816	1.249	10.134
86.6935	1.20579	10.1005
86.7058	1.16323	10.0657
86.7183	1.12135	10.0296
86.7312	1.08014	9.99219
86.7445	1.0396	9.95336
86.7581	0.999746	9.91306
86.7721	0.96057	9.87124
86.7865	0.922078	9.82783
86.8013	0.884276	9.78277
86.8166	0.847169	9.73597
86.8324	0.81076	9.68736
86.8487	0.775056	9.63686
86.8655	0.740061	9.58436
86.883	0.705783	9.52978
86.901	0.672226	9.47299
86.9197	0.6394	9.4139
86.9391	0.607311	9.35237
86.9593	0.575967	9.28827
86.9803	0.545379	9.22145
87.0022	0.515555	9.15178
87.025	0.486509	9.07907
87.0488	0.458251	9.00316
87.0736	0.430797	8.92386
87.0997	0.404162	8.84097
87.127	0.378364	8.75431
87.1556	0.353423	8.66365
87.1857	0.329362	8.5688
87.2173	0.306207	8.46957
87.2506	0.283988	8.36578
87.2856	0.262738	8.25731
87.3225	0.242492	8.14409
87.3612	0.223288	8.02612
87.4018	0.205166	7.90352
87.4444	0.188161	7.77654
87.4889	0.172305	7.64559
87.5351	0.157618	7.51122
87.583	0.144105	7.3741
87.6323	0.131754	7.23502
87.6828	0.120533	7.09479
87.7343	0.110392	6.9542
87.7866	0.101265	6.81399
87.8395	0.0930768	6.67478
87.8928	0.0857458	6.53708
87.9464	0.079189	6.40128
88.0001	0.073326	6.26768
88.054	0.068081	6.13645
88.1079	0.0633843	6.00771
88.1618	0.0591732	5.88153
88.2157	0.0553916	5.75793
88.2695	0.05199	5.63688
88.3233	0.0489248	5.51835
88.3771	0.046158	5.4023
88.4308	0.0436563	5.28867
88.4846	0.0413906	5.17741
88.5383	0.0393357	5.06845
88.592	0.0374693	4.96174
88.6457	0.0357722	4.8572
88.6995	0.0342271	4.75479
88.7533	0.0328194	4.65445
88.8071	0.0315359	4.55611
88.861	0.0303649	4.45974
88.9149	0.0292964	4.36528
88.9689	0.0283213	4.27269
89.0229	0.0274316	4.18191
89.0771	0.0266203	4.09291
89.1313	0.0258811	4.00564
89.1857	0.0252084	3.92006
89.2401	0.0245972	3.83614
89.2947	0.0240432	3.75384
89.3493	0.0235424	3.67312
89.4041	0.0230913	3.59395
89.4591	0.0226868	3.5163
89.5141	0.0223262	3.44013
89.5693	0.022007	3.36541
89.6247	0.0217271	3.29211
89.6802	0.0214846	3.22021
89.7359	0.0212778	3.14968
89.7917	0.0211053	3.08048
89.8477	0.0209657	3.0126
89.9039	0.0208582	2.946
89.9603	0.0207817	2.88066
90.0168	0.0207356	2.81656
90.0736	0.0207193	2.75367
90.1305	0.0207322	2.69197
90.1877	0.0207743	2.63144
90.2451	0.0208452	2.57205
90.3027	0.0209451	2.51378
90.3605	0.0210738	2.45661
90.4185	0.0212318	2.40052
90.4768	0.0214194	2.3455
90.5354	0.021637	2.29151
90.5941	0.0218852	2.23855
90.6532	0.0221648	2.18658
90.7125	0.0224767	2.13561
90.7721	0.0228219	2.08559
90.832	0.0232016	2.03653
90.8921	0.0236171	1.9884
90.9526	0.0240698	1.94118
91.0133	0.0245614	1.89485
91.0744	0.0250938	1.84941
91.1358	0.0256689	1.80484
91.1975	0.026289	1.76111
91.2596	0.0269566	1.71822
91.322	0.0276743	1.67615
91.3847	0.0284451	1.63489
91.4478	0.0292723	1.59442
91.5113	0.0301593	1.55473
91.5752	0.03111	1.5158
91.6395	0.0321286	1.47763
91.7042	0.0332197	1.4402
91.7693	0.0343884	1.40349
91.8348	0.0356402	1.3675
91.9008	0.036981	1.33222
91.9672	0.0384174	1.29763
92.034	0.0399565	1.26372
92.1014	0.0416061	1.23049
92.1691	0.0433748	1.19792
92.2374	0.0452717	1.166
92.3062	0.0473069	1.13474
92.3754	0.0494916	1.10411
92.4452	0.0518375	1.07412
92.5154	0.0543577	1.04476
92.5861	0.0570663	1.01602
92.6573	0.0599784	0.987902
92.729	0.0631104	0.960402
92.8012	0.0664797	0.933519
92.8738	0.070105	0.907256
92.9468	0.074006	0.881615
93.0201	0.0782031	0.856601
93.0938	0.0827175	0.832223
93.1677	0.0875709	0.808489
93.2418	0.0927847	0.785413
93.3159	0.0983795	0.763009
93.39	0.104375	0.741293
93.4639	0.110788	0.720284
93.5374	0.117633	0.7
93.6104	0.12492	0.68046
93.6827	0.132655	0.661681
93.7541	0.14084	0.643679
93.8244	0.14947	0.626461
93.8935	0.158535	0.610035
93.9612	0.168022	0.594397
94.0274	0.177913	0.57954
94.0919	0.188188	0.565448
94.1546	0.198825	0.5521
94.2156	0.2098	0.53947
94.2748	0.221093	0.527527
94.3321	0.232681	0.516236
94.3877	0.244546	0.505561
94.4415	0.256671	0.495465
94.4936	0.26904	0.485912
94.544	0.281642	0.476865
94.5929	0.294465	0.468288
94.6403	0.307502	0.46015
94.6863	0.320747	0.452418
94.7309	0.334193	0.445064
94.7743	0.347838	0.43806
94.8164	0.36168	0.431381
94.8574	0.375718	0.425005
94.8974	0.389951	0.418909
94.9363	0.40438	0.413075
94.9743	0.419005	0.407485
95.0113	0.433829	0.402123
95.0475	0.448853	0.396973
95.083	0.46408	0.392023
95.1176	0.479512	0.387259
95.1515	0.495152	0.38267
95.1848	0.511002	0.378247
95.2174	0.527067	0.373978
95.2494	0.54335	0.369856
95.2808	0.559853	0.365872
95.3116	0.576581	0.362019
95.342	0.593536	0.358289
95.3718	0.610724	0.354677
95.4011	0.628146	0.351176
95.43	0.645808	0.347782
95.4585	0.663713	0.344488
95.4865	0.681865	0.341291
95.5141	0.700267	0.338185
95.5413	0.718924	0.335167
95.5682	0.73784	0.332233
95.5947	0.757019	0.32938
95.6209	0.776464	0.326603
95.6468	0.796181	0.323901
95.6723	0.816173	0.321269
95.6976	0.836444	0.318705
95.7225	0.856998	0.316208
95.7472	0.87784	0.313773
95.7716	0.898975	0.311399
95.7957	0.920406	0.309084
95.8196	0.942138	0.306826
95.8433	0.964176	0.304623
95.8667	0.986523	0.302473
95.8899	1.00919	0.300375
95.9129	1.03217	0.298326
95.9356	1.05547	0.296325
95.9582	1.0791	0.294372
95.9805	1.10307	0.292463
96.0027	1.12738	0.290599
96.0247	1.15202	0.288778
96.0465	1.17702	0.286999
96.0681	1.20237	0.28526
96.0895	1.22808	0.283561
96.1108	1.25415	0.281901
96.132	1.28058	0.280278
96.1529	1.3074	0.278692
96.1738	1.33459	0.277142
96.1944	1.36216	0.275627
96.215	1.39013	0.274146
96.2353	1.41849	0.272699
96.2556	1.44725	0.271285
96.2757	1.47642	0.269903
96.2957	1.50601	0.268552
96.3156	1.53601	0.267233
96.3353	1.56643	0.265944
96.355	1.59729	0.264684
96.3745	1.62858	0.263454
96.3939	1.66032	0.262253
96.4132	1.6925	0.26108
96.4323	1.72515	0.259935
96.4514	1.75825	0.258817
96.4704	1.79182	0.257727
96.4893	1.82587	0.256663
96.5081	1.8604	0.255625
96.5268	1.89542	0.254613
96.5453	1.93094	0.253627
96.5639	1.96696	0.252666
96.5823	2.00349	0.25173
96.6006	2.04054	0.250818
96.6189	2.07812	0.249932
96.637	2.11622	0.249069
96.6551	2.15487	0.24823
96.6731	2.19407	0.247415
96.6911	2.23382	0.246624
96.7089	2.27414	0.245856
96.7267	2.31503	0.245111
96.7444	2.3565	0.244389
96.7621	2.39856	0.24369
96.7797	2.44122	0.243014
96.7972	2.48448	0.242361
96.8146	2.52836	0.24173
96.832	2.57287	0.241121
96.8494	2.618	0.240535
96.8666	2.66378	0.239971
96.8838	2.71021	0.239429
96.901	2.75731	0.23891
96.9181	2.80507	0.238412
96.9351	2.85351	0.237937
96.9521	2.90265	0.237484
96.9691	2.95248	0.237053
96.9859	3.00303	0.236644
97.0028	3.0543	0.236257
97.0196	3.1063	0.235893
97.0363	3.15904	0.23555
97.053	3.21254	0.23523
97.0697	3.2668	0.234932
97.0863	3.32184	0.234657
97.1028	3.37767	0.234404
97.1194	3.4343	0.234174
97.1358	3.49174	0.233967
97.1523	3.55	0.233783
97.1687	3.6091	0.233621
97.1851	3.66905	0.233483
97.2014	3.72986	0.233369
97.2177	3.79155	0.233278
97.2339	3.85412	0.23321
97.2502	3.9176	0.233167
97.2664	3.98199	0.233148
97.2825	4.04731	0.233153
97.2987	4.11357	0.233184
97.3148	4.18079	0.233239
97.3308	4.24898	0.233319
97.3469	4.31816	0.233425
97.3629	4.38835	0.233557
97.3789	4.45955	0.233716
97.3948	4.53178	0.233901
97.4108	4.60507	0.234112
97.4267	4.67942	0.234352
97.4426	4.75485	0.234619
97.4585	4.83138	0.234914
97.4743	4.90903	0.235238
97.4901	4.98782	0.235592
97.506	5.06776	0.235975
97.5217	5.14887	0.236388
97.5375	5.23117	0.236832
97.5533	5.31468	0.237307
97.569	5.39942	0.237815
97.5847	5.48541	0.238355
97.6005	5.57267	0.238928
97.6162	5.66121	0.239535
97.6318	5.75107	0.240177
97.6475	5.84226	0.240854
97.6632	5.93481	0.241567
97.6788	6.02873	0.242317
97.6945	6.12405	0.243105
97.7101	6.2208	0.243932
97.7257	6.31899	0.244799
97.7414	6.41866	0.245706
97.757	6.51983	0.246655
97.7726	6.62251	0.247647
97.7882	6.72675	0.248683
97.8038	6.83257	0.249764
97.8194	6.93999	0.250891
97.835	7.04905	0.252065
97.8506	7.15977	0.253289
97.8662	7.27218	0.254563
97.8818	7.38631	0.255889
97.8974	7.5022	0.257268
97.913	7.61988	0.258702
97.9286	7.73938	0.260193
97.9443	7.86073	0.261743
97.9599	7.98397	0.263352
97.9756	8.10914	0.265025
97.9912	8.23627	0.266761
98.0069	8.36541	0.268565
98.0226	8.49658	0.270437
98.0383	8.62984	0.272381
98.054	8.76522	0.274398
98.0697	8.90277	0.276493
98.0855	9.04253	0.278667
98.1012	9.18456	0.280923
98.117	9.32889	0.283265
98.1328	9.47558	0.285696
98.1487	9.62468	0.288219
98.1646	9.77624	0.290839
98.1805	9.93032	0.293559
98.1964	10.087	0.296384
98.2124	10.2463	0.299317
98.2284	10.4083	0.302365
98.2445	10.573	0.305531
98.2605	10.7406	0.308822
98.2767	10.9112	0.312243
98.2929	11.0846	0.3158
98.3091	11.2612	0.3195
98.3254	11.4409	0.32335
98.3418	11.6238	0.327358
98.3582	11.8101	0.331531
98.3747	11.9998	0.335879
98.3912	12.193	0.340411
98.4079	12.3899	0.345138
98.4246	12.5905	0.350069
98.4414	12.795	0.355218
98.4583	13.0034	0.360598
98.4753	13.2161	0.366222
98.4924	13.433	0.372106
98.5096	13.6545	0.378267
98.5269	13.8805	0.384724
98.5444	14.1114	0.391497
98.562	14.3474	0.398609
98.5797	14.5886	0.406084
98.5977	14.8353	0.413952
98.6157	15.0878	0.422243
98.634	15.3465	0.430992
98.6525	15.6115	0.440238
98.6713	15.8834	0.450027
98.6902	16.1625	0.46041
98.7095	16.4493	0.471444
98.729	16.7443	0.483198
98.7489	17.0483	0.495751
98.7692	17.3618	0.509194
98.7899	17.6858	0.52364
98.8111	18.0212	0.539218
98.8328	18.3693	0.556091
98.8551	18.7314	0.574456
98.8782	19.1095	0.594563
98.9021	19.5058	0.616729
98.9271	19.9231	0.641372
98.9532	20.3652	0.669052
98.981	20.8371	0.700544
99.0106	21.3457	0.736949
99.0428	21.8996	0.779856
99.078	22.5084	0.831449
99.1165	23.1726	0.893888
99.1566	23.8606	0.966623
99.189	24.4075	1.03157
99.2158	24.8541	1.09021
99.24	25.2495	1.14708
99.2616	25.5969	1.20155
99.2812	25.9044	1.25387
99.3001	26.1938	1.30719
99.3171	26.447	1.3576
99.3334	26.6847	1.40864
99.3491	26.9056	1.45979
99.364	27.1095	1.51077
99.3782	27.2974	1.56142
99.3918	27.4702	1.6117
99.4047	27.6293	1.66162
99.4172	27.7756	1.71123
99.4291	27.9103	1.76056
99.4406	28.0343	1.80967
99.4516	28.1484	1.85862
99.4624	28.2532	1.90746
99.4727	28.3495	1.95623
99.4828	28.4377	2.00498
99.4926	28.5183	2.05373
99.5022	28.5918	2.10252
99.5115	28.6584	2.15138
99.5207	28.7184	2.20033
99.5296	28.7723	2.2494
99.5383	28.8202	2.2986
99.5468	28.8623	2.34794
99.5552	28.8989	2.39745
99.5635	28.9301	2.44714
99.5716	28.9562	2.49702
99.5795	28.9772	2.5471
99.5873	28.9933	2.59739
99.595	29.0047	2.64791
99.6026	29.0115	2.69865
99.6101	29.0138	2.74964
99.6175	29.0117	2.80087
99.6248	29.0052	2.85235
99.632	28.9945	2.9041
99.6391	28.9797	2.95611
99.6461	28.9608	3.00841
99.653	28.9379	3.06098
99.6599	28.9111	3.11384
99.6667	28.8805	3.167
99.6734	28.846	3.22045
99.6801	28.8078	3.27422
99.6867	28.7658	3.32829
99.6933	28.7202	3.38269
99.6998	28.671	3.43741
99.7062	28.6182	3.49246
99.7126	28.5619	3.54785
99.719	28.502	3.60358
99.7253	28.4387	3.65966
99.7315	28.3719	3.7161
99.7378	28.3016	3.7729
99.744	28.2279	3.83008
99.7501	28.1508	3.88763
99.7563	28.0704	3.94557
99.7624	27.9865	4.0039
99.7685	27.8993	4.06264
99.7745	27.8087	4.12178
99.7806	27.7147	4.18135
99.7866	27.6174	4.24134
99.7926	27.5166	4.30177
99.7986	27.4126	4.36266
99.8046	27.3051	4.424
99.8105	27.1942	4.48581
99.8165	27.0798	4.54811
99.8224	26.9621	4.61091
99.8284	26.8408	4.67422
99.8344	26.716	4.73805
99.8403	26.5877	4.80242
99.8463	26.4559	4.86735
99.8522	26.3203	4.93286
99.8582	26.1811	4.99896
99.8642	26.0382	5.06568
99.8702	25.8915	5.13304
99.8763	25.7409	5.20106
99.8823	25.5863	5.26976
99.8884	25.4278	5.33918
99.8945	25.265	5.40935
99.9007	25.0981	5.48029
99.9069	24.9267	5.55205
99.9131	24.7509	5.62467
99.9194	24.5704	5.69818
99.9257	24.3851	5.77264
99.9321	24.1948	5.8481
99.9386	23.9992	5.92461
99.9451	23.7983	6.00225
99.9518	23.5916	6.08108
99.9585	23.3788	6.1612
99.9653	23.1598	6.24269
99.9722	22.9339	6.32566
99.9793	22.7009	6.41023
99.9865	22.4601	6.49654
99.9938	22.2109	6.58477
100	22.0002	6.65858
